MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1,Duration_min,Start_Date,End_Date,Start_Date_dt,End_Date_dt
40567,Mashin Eiyuuden Wataru: Shichikon no Ryuujinmaru,,"Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen",Unknown,魔神英雄伝ワタル 七魂の龍神丸,ONA,9,"Apr 10, 2020 to Nov 20, 2020",Unknown,"Sunrise, Bandai Spirits",Unknown,Studio Live,Other,,G - All Ages,15448.0,12518,427,3,61,53,6,58,249,2.0,3.0,8.0,15.0,8.0,8.0,8.0,7.0,2.0,7.0,,"Apr 10, 2020","Nov 20, 2020",2020-04-10,2020-11-20
40571,Majo no Tabitabi,7.57,"Adventure, Magic, Fantasy",Wandering Witch:The Journey of Elaina,魔女の旅々,TV,12,"Oct 2, 2020 to Dec 18, 2020",Fall 2020,"Lantis, Movic, AT-X, Kadokawa Media House, Kadokawa, SB Creative",Funimation,C2C,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,1376.0,743,199299,1819,38728,83078,5285,7332,64876,6702.0,11225.0,25545.0,22492.0,8310.0,3367.0,1379.0,495.0,214.0,272.0,24.0,"Oct 2, 2020","Dec 18, 2020",2020-10-02,2020-12-18
40587,Precure Miracle Leap Movie: Minna to no Fushigi na Ichinichi,6.97,"Action, Fantasy, Magic, Shoujo",Unknown,映画プリキュアミラクルリープ みんなとの不思議な1日,Movie,1,"Oct 31, 2020",Unknown,Unknown,Unknown,Unknown,Original,1 hr. 10 min.,G - All Ages,3732.0,9677,1439,4,28,286,23,28,1074,23.0,34.0,45.0,54.0,35.0,14.0,7.0,4.0,,2.0,70.0,"Oct 31, 2020","Oct 31, 2020",2020-10-31,2020-10-31
40591,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,8.74,"Comedy, Psychological, Romance, School, Seinen",Kaguya-sama:Love is War Season 2,かぐや様は告らせたい？～天才たちの恋愛頭脳戦～,TV,12,"Apr 11, 2020 to Jun 27, 2020",Spring 2020,"Aniplex, Mainichi Broadcasting System, Shueisha, JR East Marketing & Communications",Aniplex of America,A-1 Pictures,Manga,24 min. per ep.,PG-13 - Teens 13 or older,33.0,151,654744,14682,74635,443172,9524,4344,123069,94309.0,146624.0,104642.0,32880.0,7382.0,2320.0,719.0,253.0,166.0,574.0,24.0,"Apr 11, 2020","Jun 27, 2020",2020-04-11,2020-06-27
40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",6.54,"Action, Military, Romance, Fantasy",Our Last Crusade or the Rise of a New World,キミと僕の最後の戦場、あるいは世界が始まる聖戦,TV,12,"Oct 7, 2020 to Dec 23, 2020",Fall 2020,"Pony Canyon, Bit grooove promotion",Funimation,SILVER LINK.,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,5680.0,1016,146308,948,29196,59565,3537,9183,44827,3111.0,3203.0,7613.0,16279.0,13397.0,7293.0,3253.0,1471.0,621.0,473.0,23.0,"Oct 7, 2020","Dec 23, 2020",2020-10-07,2020-12-23
40597,Sol Levante,5.07,"Action, Fantasy",Unknown,Unknown,ONA,1,"Apr 2, 2020",Unknown,Unknown,Unknown,Production I.G,Original,4 min.,PG-13 - Teens 13 or older,10529.0,4717,11095,6,209,8402,54,94,2336,130.0,115.0,315.0,666.0,1318.0,1686.0,914.0,533.0,369.0,292.0,4.0,"Apr 2, 2020","Apr 2, 2020",2020-04-02,2020-04-02
40602,7 Seeds 2nd Season,7.17,"Sci-Fi, Adventure, Mystery, Psychological, Drama, Romance, Shoujo",Unknown,7SEEDS,ONA,12,"Mar 26, 2020",Unknown,"Nihon Ad Systems, Rakuonsha, BS Fuji",Netflix,"Gonzo, Studio Kai",Manga,24 min. per ep.,R+ - Mild Nudity,2893.0,2889,31707,64,1139,22039,471,492,7566,969.0,1849.0,4211.0,5512.0,2695.0,1080.0,495.0,189.0,111.0,67.0,24.0,"Mar 26, 2020","Mar 26, 2020",2020-03-26,2020-03-26
40610,Healin' Good♡Precure,6.88,"Action, Magic, Fantasy, Shoujo",Healin' Good Pretty Cure,ヒーリングっど♥プリキュア,TV,45,"Feb 2, 2020 to Feb 21, 2021",Winter 2020,"Asatsu DK, Asahi Broadcasting, ABC Animation",Unknown,Toei Animation,Original,24 min. per ep.,G - All Ages,4091.0,5931,6240,49,2412,433,436,478,2481,125.0,109.0,236.0,401.0,232.0,133.0,61.0,32.0,12.0,21.0,24.0,"Feb 2, 2020","Feb 21, 2021",2020-02-02,2021-02-21
40613,Altered Carbon: Resleeved,6.56,"Action, Sci-Fi, Drama",Unknown,オルタード・カーボン:リスリーブド,ONA,1,"Mar 19, 2020",Unknown,Unknown,Unknown,Anima,Other,1 hr. 14 min.,R - 17+ (violence & profanity),5551.0,5952,6178,7,187,4526,42,96,1327,108.0,205.0,542.0,1150.0,866.0,412.0,179.0,71.0,35.0,30.0,74.0,"Mar 19, 2020","Mar 19, 2020",2020-03-19,2020-03-19
40615,Umibe no Étranger,,"Slice of Life, Romance, Shounen Ai",Unknown,海辺のエトランゼ,Movie,1,"Sep 11, 2020",Unknown,"Shochiku, Half H.P Studio",Unknown,Studio Hibari,Manga,59 min.,Unknown,12716.0,3412,22968,93,538,150,207,52,22021,64.0,20.0,24.0,21.0,9.0,7.0,4.0,,,12.0,59.0,"Sep 11, 2020","Sep 11, 2020",2020-09-11,2020-09-11
40623,Dokyuu Hentai HxEros,5.74,"Action, Comedy, Supernatural, Ecchi, School, Shounen",SUPER HXEROS,ド級編隊エグゼロス,TV,12,"Jul 4, 2020 to Sep 26, 2020",Summer 2020,Studio Mausu,Aniplex of America,Project No.9,Manga,23 min. per ep.,R+ - Mild Nudity,9046.0,1693,78428,178,14118,25489,3257,10236,25328,1196.0,807.0,1922.0,4615.0,6320.0,5356.0,3451.0,2037.0,1160.0,767.0,23.0,"Jul 4, 2020","Sep 26, 2020",2020-07-04,2020-09-26
40636,Marco to Ginga Ryuu,,"Action, Adventure, Comedy, Fantasy",Marco and Galaxy Dragon,マルコと銀河竜,OVA,1,"Feb 28, 2020",Unknown,Unknown,Unknown,Unknown,Game,,Unknown,15442.0,13652,286,0,13,57,6,26,184,6.0,2.0,1.0,5.0,7.0,6.0,1.0,5.0,,4.0,,"Feb 28, 2020","Feb 28, 2020",2020-02-28,2020-02-28
40639,Tonari no Ie no Anette-san The Animation,6.53,Hentai,Unknown,となりの家のアネットさん THE ANIMATION,OVA,1,"Jan 31, 2020",Unknown,Unknown,Unknown,Unknown,Manga,25 min.,Rx - Hentai,Unknown,7724,3133,15,293,1756,121,112,851,111.0,83.0,206.0,287.0,249.0,173.0,69.0,44.0,25.0,13.0,25.0,"Jan 31, 2020","Jan 31, 2020",2020-01-31,2020-01-31
40646,Yes ka No ka Hanbun ka,7.34,"Drama, Shounen Ai",Yes ka no ka hanbunka,イエスかノーか半分か,Movie,1,"Dec 11, 2020",Unknown,Unknown,Unknown,Lesprit,Light novel,53 min.,Unknown,2182.0,4388,13204,72,318,2882,79,31,9894,229.0,266.0,540.0,651.0,308.0,113.0,33.0,17.0,12.0,18.0,53.0,"Dec 11, 2020","Dec 11, 2020",2020-12-11,2020-12-11
40656,Girls & Panzer: Taiyaki War!,7.18,"Military, Comedy, School",Unknown,ガールズ&パンツァー タイヤキ・ウォー！,Special,1,"Feb 27, 2020",Unknown,Unknown,Unknown,Unknown,Original,10 min.,PG-13 - Teens 13 or older,2848.0,6681,4691,5,130,2105,78,48,2330,133.0,110.0,325.0,505.0,229.0,88.0,17.0,12.0,3.0,5.0,10.0,"Feb 27, 2020","Feb 27, 2020",2020-02-27,2020-02-27
40658,** Kouhai,7.14,"Demons, Fantasy, Harem, Hentai, Magic",Assisted Mating,○○交配,OVA,4,"Jan 31, 2020 to Apr 24, 2020",Unknown,Majin,Unknown,Unknown,Manga,16 min. per ep.,Rx - Hentai,Unknown,6554,4900,38,1421,1559,469,250,1201,243.0,240.0,413.0,543.0,274.0,164.0,58.0,30.0,19.0,21.0,16.0,"Jan 31, 2020","Apr 24, 2020",2020-01-31,2020-04-24
40661,Jashin-chan Dropkick': Chitose-hen,7.09,"Comedy, Supernatural",Unknown,邪神ちゃんドロップキック’千歳編,Special,1,"Apr 30, 2020",Unknown,Unknown,Unknown,Nomad,Web manga,23 min.,PG-13 - Teens 13 or older,3243.0,5755,6747,2,183,4688,53,50,1773,188.0,240.0,658.0,1250.0,582.0,192.0,55.0,13.0,8.0,15.0,23.0,"Apr 30, 2020","Apr 30, 2020",2020-04-30,2020-04-30
40665,Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo,,"Music, School",Unknown,少女☆歌劇 レヴュースタァライト ロンド・ロンド・ロンド,Movie,1,"Aug 7, 2020",Unknown,Bushiroad,Unknown,Kinema Citrus,Original,2 hr.,PG-13 - Teens 13 or older,12054.0,8237,2542,6,72,93,34,33,2310,8.0,5.0,8.0,19.0,9.0,3.0,3.0,1.0,2.0,2.0,,"Aug 7, 2020","Aug 7, 2020",2020-08-07,2020-08-07
40677,Argonavis from BanG Dream!,6.76,Music,Unknown,アルゴナビス from BanG Dream!,TV,13,"Apr 11, 2020 to Jul 4, 2020",Spring 2020,Bushiroad,Unknown,SANZIGEN,Original,24 min. per ep.,PG-13 - Teens 13 or older,4609.0,5453,7721,73,893,2249,293,524,3762,153.0,175.0,324.0,570.0,448.0,248.0,96.0,50.0,41.0,34.0,24.0,"Apr 11, 2020","Jul 4, 2020",2020-04-11,2020-07-04
40682,Kingdom 3rd Season,8.4,"Action, Historical, Military, Seinen",Unknown,キングダム 第3シリーズ,TV,Unknown,"Apr 6, 2020 to ?",Spring 2020,"NHK, Shueisha",Funimation,Studio Signpost,Manga,25 min.,R - 17+ (violence & profanity),157.0,2579,39329,443,15360,5,2725,663,20576,1993.0,1773.0,1561.0,728.0,229.0,110.0,49.0,29.0,33.0,144.0,25.0,"Apr 6, 2020",,2020-04-06,
40700,Shikijou Kyoudan,6.74,Hentai,Unknown,色情教団,OVA,2,"Mar 6, 2020 to Apr 3, 2020",Unknown,Unknown,Unknown,Unknown,Visual novel,16 min. per ep.,Rx - Hentai,Unknown,7464,3495,28,329,2226,151,130,659,143.0,135.0,262.0,444.0,330.0,178.0,81.0,31.0,16.0,25.0,16.0,"Mar 6, 2020","Apr 3, 2020",2020-03-06,2020-04-03
40708,Monster Musume no Oishasan,6.51,"Comedy, Romance, Ecchi, Fantasy",Monster Girl Doctor,モンスター娘のお医者さん,TV,12,"Jul 12, 2020 to Sep 27, 2020",Summer 2020,"Magic Capsule, Hakuhodo DY Music & Pictures, Bandai Namco Arts",Unknown,Arvo Animation,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,5871.0,1260,114585,293,18071,54007,2698,10302,29507,2043.0,2327.0,6104.0,13504.0,11623.0,6846.0,3167.0,1504.0,841.0,587.0,23.0,"Jul 12, 2020","Sep 27, 2020",2020-07-12,2020-09-27
40716,Kakushigoto (TV),8.02,"Slice of Life, Comedy, Shounen",Kakushigoto,かくしごと,TV,12,"Apr 2, 2020 to Jun 18, 2020",Spring 2020,"Dentsu, Marvelous, Kodansha, AT-X, Studio Mausu, Tokyo MX, Avex Pictures, A-Sketch, GREE",Funimation,Ajia-Do,Manga,23 min. per ep.,PG-13 - Teens 13 or older,514.0,747,197585,1336,25987,90983,6774,6612,67229,8549.0,18303.0,30838.0,17855.0,5430.0,1893.0,516.0,174.0,67.0,82.0,23.0,"Apr 2, 2020","Jun 18, 2020",2020-04-02,2020-06-18
40730,Tian Guan Ci Fu,8.33,"Action, Adventure, Historical, Supernatural, Drama",Unknown,天官赐福,ONA,11,"Oct 31, 2020 to Jan 2, 2021",Unknown,bilibili,Unknown,Haoliners Animation League,Novel,25 min. per ep.,PG-13 - Teens 13 or older,200.0,2717,35242,1402,7491,7183,770,770,19028,2935.0,1787.0,1898.0,1116.0,438.0,201.0,89.0,39.0,43.0,254.0,25.0,"Oct 31, 2020","Jan 2, 2021",2020-10-31,2021-01-02
40734,Yao Shen Ji Zhi Hei Yu Pian,7.46,"Action, Adventure, Demons, Romance, Martial Arts, Fantasy",Unknown,妖神记之黑狱篇,ONA,52,"Apr 8, 2020 to Sep 27, 2020",Unknown,bilibili,Unknown,Ruo Hong Culture,Novel,8 min. per ep.,PG-13 - Teens 13 or older,1703.0,7485,3445,23,811,1343,65,121,1105,176.0,154.0,302.0,348.0,115.0,69.0,19.0,8.0,13.0,20.0,8.0,"Apr 8, 2020","Sep 27, 2020",2020-04-08,2020-09-27
40735,Tian Bao Fuyao Lu,7.24,"Action, Historical, Fantasy",Legend of Exorcism,天宝伏妖录,ONA,13,"Jul 5, 2020 to Sep 20, 2020",Unknown,bilibili,Unknown,Sparkly Key Animation Studio,Novel,20 min. per ep.,PG-13 - Teens 13 or older,2595.0,8568,2237,20,396,539,74,119,1109,64.0,75.0,131.0,128.0,60.0,33.0,14.0,9.0,3.0,6.0,20.0,"Jul 5, 2020","Sep 20, 2020",2020-07-05,2020-09-20
40738,Natsunagu!,5.84,"Drama, Slice of Life",Unknown,なつなぐ!,TV,12,"Jan 7, 2020 to Mar 24, 2020",Winter 2020,Unknown,Unknown,IMAGICA Lab.,Original,4 min. per ep.,PG-13 - Teens 13 or older,8713.0,3684,19716,17,1582,6561,525,1905,9143,114.0,145.0,436.0,1157.0,1649.0,1491.0,583.0,260.0,115.0,97.0,4.0,"Jan 7, 2020","Mar 24, 2020",2020-01-07,2020-03-24
40746,Overflow,6.76,"Ecchi, Romance",Unknown,おーばーふろぉ,TV,8,"Jan 6, 2020 to Feb 24, 2020",Winter 2020,"Studio Mausu, Suiseisha",Unknown,Studio Hokiboshi,Manga,7 min. per ep.,R+ - Mild Nudity,4640.0,2034,59322,481,5093,32931,1039,2466,17793,4242.0,1931.0,3595.0,5455.0,4905.0,3150.0,1337.0,767.0,530.0,549.0,7.0,"Jan 6, 2020","Feb 24, 2020",2020-01-06,2020-02-24
40747,Dounika Naru Hibi,5.5,"Slice of Life, Drama, Romance, Shoujo Ai, Shounen Ai",Happy-Go-Lucky Days,どうにかなる日々,Movie,1,"Oct 23, 2020",Unknown,Unknown,Unknown,LIDENFILMS,Manga,54 min.,PG-13 - Teens 13 or older,9689.0,4859,10220,15,288,2514,100,104,7214,42.0,39.0,147.0,340.0,452.0,442.0,262.0,130.0,72.0,67.0,54.0,"Oct 23, 2020","Oct 23, 2020",2020-10-23,2020-10-23
40748,Jujutsu Kaisen (TV),8.54,"Action, Demons, Supernatural, School, Shounen",Unknown,呪術廻戦,TV,24,"Oct 3, 2020 to ?",Fall 2020,"TOHO animation, Shueisha, dugout",Unknown,MAPPA,Manga,23 min. per ep.,R - 17+ (violence & profanity),88.0,130,707976,20816,533016,299,13891,5177,155593,53357.0,81070.0,74305.0,24187.0,5181.0,2116.0,633.0,263.0,178.0,689.0,23.0,"Oct 3, 2020",,2020-10-03,
40758,Hulaing Babies Petit,,"Slice of Life, Comedy",Unknown,フライングベイビーズ☆プチ,TV,12,"Jan 8, 2020 to Mar 25, 2020",Winter 2020,Unknown,Unknown,Gaina,Original,1 min. per ep.,PG-13 - Teens 13 or older,14515.0,11285,702,0,50,96,19,85,452,4.0,,1.0,9.0,11.0,11.0,12.0,7.0,9.0,12.0,1.0,"Jan 8, 2020","Mar 25, 2020",2020-01-08,2020-03-25
40762,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana OVA,6.06,"Action, Police, Vampire, Fantasy",Unknown,警視庁 特務部 特殊凶悪犯対策室 第七課 -トクナナ- OVA File.0.5「一年前、二条クジャクの憂い」,OVA,1,"Jan 24, 2020",Unknown,Unknown,Unknown,Unknown,Original,23 min.,Unknown,7989.0,7619,3277,2,111,1634,36,64,1432,30.0,27.0,73.0,261.0,369.0,207.0,59.0,31.0,13.0,18.0,23.0,"Jan 24, 2020","Jan 24, 2020",2020-01-24,2020-01-24
40763,Show By Rock!! Mashumairesh!!,6.91,"Music, Comedy",SHOW BY ROCK!! Mashumairesh!!,SHOW BY ROCK!!ましゅまいれっしゅ!!,TV,12,"Jan 9, 2020 to Mar 26, 2020",Winter 2020,"Dentsu, Sotsu, Pony Canyon, Sanrio, KlockWorx, Polygon Pictures, 81 Produce, Tokyo MX, Hokkaido Cultural Broadcasting, Sammy, FuRyu, Sony Music Solutions",Funimation,Kinema Citrus,Game,23 min. per ep.,PG-13 - Teens 13 or older,3973.0,4971,9700,38,872,3235,297,705,4591,199.0,237.0,540.0,796.0,493.0,322.0,119.0,71.0,36.0,32.0,23.0,"Jan 9, 2020","Mar 26, 2020",2020-01-09,2020-03-26
40776,Haikyuu!!: To the Top 2nd Season,8.57,"Comedy, Sports, Drama, School, Shounen",Unknown,ハイキュー!! TO THE TOP,TV,12,"Oct 3, 2020 to Dec 19, 2020",Fall 2020,"Dentsu, Mainichi Broadcasting System, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Unknown,Production I.G,Manga,23 min. per ep.,PG-13 - Teens 13 or older,79.0,375,355906,4333,66566,194898,5135,1942,87365,42118.0,56805.0,50287.0,19723.0,5056.0,1694.0,536.0,191.0,82.0,389.0,23.0,"Oct 3, 2020","Dec 19, 2020",2020-10-03,2020-12-19
40783,"Shachou, Battle no Jikan Desu!",5.87,"Action, Adventure, Fantasy","Shachibato! President, It's Time for Battle!","社長, バトルの時間です!",TV,12,"Apr 5, 2020 to Jun 28, 2020",Spring 2020,"Half H.P Studio, Nippon Columbia",Funimation,C2C,Game,23 min. per ep.,PG-13 - Teens 13 or older,8609.0,3222,25893,26,3235,9931,747,4355,7625,263.0,204.0,726.0,1675.0,2273.0,2063.0,1190.0,604.0,313.0,263.0,23.0,"Apr 5, 2020","Jun 28, 2020",2020-04-05,2020-06-28
40787,Josee to Tora to Sakana-tachi,7.44,"Slice of Life, Drama, Romance","Josee, the Tiger and the Fish",ジョゼと虎と魚たち,Movie,1,"Dec 25, 2020",Unknown,"Shochiku, Kadokawa, Sonilude",Unknown,Bones,Novel,1 hr. 38 min.,Unknown,1769.0,2156,53677,216,1755,316,574,54,50978,204.0,71.0,91.0,58.0,14.0,2.0,,1.0,1.0,4.0,98.0,"Dec 25, 2020","Dec 25, 2020",2020-12-25,2020-12-25
40801,Aisei Tenshi Love Mary: Akusei Jutai - The Animation,5.67,Hentai,Unknown,愛聖天使ラブメアリー ~悪性受胎~ THE ANIMATION,OVA,2,"Feb 28, 2020 to Jun 26, 2020",Unknown,Pink Pineapple,Unknown,Unknown,Manga,30 min. per ep.,Rx - Hentai,Unknown,8341,2472,7,430,1121,159,130,632,51.0,30.0,79.0,166.0,203.0,181.0,106.0,59.0,47.0,38.0,30.0,"Feb 28, 2020","Jun 26, 2020",2020-02-28,2020-06-26
40803,Hypnosis Mic: Division Rap Battle - Rhyme Anima,6.75,"Action, Sci-Fi, Music",Unknown,ヒプノシスマイク -Division Rap Battle- Rhyme Anima,TV,13,"Oct 3, 2020 to Dec 26, 2020",Fall 2020,"Aniplex, Half H.P Studio, Evil Line Records",Aniplex of America,A-1 Pictures,Other,24 min. per ep.,R - 17+ (violence & profanity),4690.0,2803,33519,420,6410,8378,1252,3537,13942,913.0,703.0,1329.0,2258.0,1817.0,1105.0,659.0,397.0,248.0,241.0,24.0,"Oct 3, 2020","Dec 26, 2020",2020-10-03,2020-12-26
40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,8.16,"Slice of Life, Fantasy",Ascendance of a Bookworm Part 2,本好きの下剋上 ～司書になるためには手段を選んでいられません～ 第2期,TV,12,"Apr 5, 2020 to Jun 21, 2020",Spring 2020,"WOWOW, Genco, MediaNet, KlockWorx, flying DOG, BS Fuji, Yomiuri TV Enterprise, ABC Animation, Happinet, Tokyo Animator Gakuin, TO Books, JTB Next Creation",Crunchyroll,Ajia-Do,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,350.0,1402,100076,483,10252,68386,1550,1130,18758,6756.0,14649.0,21017.0,9918.0,2630.0,786.0,268.0,102.0,47.0,54.0,23.0,"Apr 5, 2020","Jun 21, 2020",2020-04-05,2020-06-21
40819,Kyonyuu Princess Saimin,6.8,Hentai,Unknown,巨乳プリンセス催眠,OVA,2,"Apr 3, 2020 to May 29, 2020",Unknown,Unknown,Unknown,Unknown,Visual novel,16 min. per ep.,Rx - Hentai,Unknown,7159,3930,24,444,2332,173,141,840,171.0,158.0,288.0,447.0,350.0,185.0,97.0,31.0,24.0,20.0,16.0,"Apr 3, 2020","May 29, 2020",2020-04-03,2020-05-29
40833,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,6.96,"Slice of Life, Comedy","With a Dog AND a Cat, Every Day is Fun",犬と猫どっちも飼ってると毎日たのしい,TV,24,"Oct 3, 2020 to ?",Fall 2020,"Half H.P Studio, studioGONG",Unknown,Team TillDawn,Manga,1 min. per ep.,G - All Ages,3778.0,5238,8546,28,5546,4,280,587,2129,315.0,189.0,430.0,645.0,497.0,263.0,75.0,39.0,35.0,21.0,1.0,"Oct 3, 2020",,2020-10-03,
40839,"Kanojo, Okarishimasu",7.37,"Comedy, Romance, School, Shounen",Rent-a-Girlfriend,彼女、お借りします,TV,12,"Jul 11, 2020 to Sep 26, 2020",Summer 2020,"Mainichi Broadcasting System, Kodansha, DMM pictures, DMM Music",Unknown,TMS Entertainment,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2025.0,291,442452,5622,54040,289037,8145,15709,75521,21217.0,35213.0,72759.0,74700.0,29759.0,12530.0,6748.0,3317.0,2166.0,2017.0,24.0,"Jul 11, 2020","Sep 26, 2020",2020-07-11,2020-09-26
40841,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA,7.48,"Fantasy, Slice of Life",Unknown,本好きの下剋上 ～司書になるためには手段を選んでいられません～ OVA,OVA,1,"Mar 10, 2020",Unknown,Unknown,Unknown,Ajia-Do,Light novel,24 min.,PG-13 - Teens 13 or older,1634.0,3455,22314,17,323,17201,79,59,4652,700.0,1226.0,3836.0,4731.0,1316.0,344.0,68.0,20.0,11.0,9.0,24.0,"Mar 10, 2020","Mar 10, 2020",2020-03-10,2020-03-10
40845,Marudase Kintarou,5.23,Yaoi,Unknown,まるだせ金太狼,Movie,1,"Dec 11, 2020",Unknown,Unknown,Unknown,Seven,Manga,9 min.,PG-13 - Teens 13 or older,Unknown,8803,2024,14,49,258,19,23,1675,8.0,2.0,13.0,11.0,32.0,34.0,30.0,23.0,13.0,35.0,9.0,"Dec 11, 2020","Dec 11, 2020",2020-12-11,2020-12-11
40850,Breakers,6.35,Sports,Breakers,ブレーカーズ,TV,16,"Jan 7, 2020 to May 26, 2020",Winter 2020,"NHK, NHK Enterprises",Unknown,Albacrow,Original,8 min. per ep.,PG-13 - Teens 13 or older,6621.0,5351,8021,9,1126,2158,404,1369,2964,102.0,98.0,259.0,575.0,598.0,409.0,202.0,93.0,53.0,43.0,8.0,"Jan 7, 2020","May 26, 2020",2020-01-07,2020-05-26
40853,Stand By Me Doraemon 2,,"Sci-Fi, Comedy, Kids, Seinen",Unknown,STAND BY ME ドラえもん ２,Movie,1,"Nov 20, 2020",Unknown,"Dentsu, TV Asahi, Toho, Shueisha, Nagoya Broadcasting Network, Asahi Broadcasting, Shogakukan, Abe Shuuji Jimusho, Shizuoka Asahi Television",Unknown,"Shirogumi, Shin-Ei Animation",Manga,,PG - Children,12236.0,7760,3070,21,65,174,29,21,2781,63.0,21.0,27.0,23.0,8.0,3.0,3.0,1.0,2.0,4.0,,"Nov 20, 2020","Nov 20, 2020",2020-11-20,2020-11-20
40854,BanG Dream! Garupa☆Pico: Oomori,7.63,"Music, Comedy",Unknown,BanG Dream! ガルパ☆ピコ ~大盛り~,TV,26,"May 7, 2020 to Oct 29, 2020",Spring 2020,Cloud22,Unknown,SANZIGEN,Manga,3 min. per ep.,PG-13 - Teens 13 or older,1197.0,6157,5734,46,1065,2871,145,122,1531,381.0,343.0,749.0,716.0,251.0,102.0,21.0,12.0,6.0,12.0,3.0,"May 7, 2020","Oct 29, 2020",2020-05-07,2020-10-29
40855,Hajimete no Hitozuma,6.31,Hentai,Unknown,初めてのヒトヅマ,OVA,2,"May 22, 2020 to Aug 7, 2020",Unknown,Unknown,Unknown,Unknown,Manga,15 min. per ep.,Rx - Hentai,Unknown,8094,2674,18,901,682,272,156,663,104.0,71.0,144.0,241.0,228.0,160.0,64.0,34.0,29.0,41.0,15.0,"May 22, 2020","Aug 7, 2020",2020-05-22,2020-08-07
40858,Psycho-Pass 3: First Inspector,7.88,"Action, Sci-Fi, Police, Psychological",Unknown,PSYCHO-PASS サイコパス 3 FIRST INSPECTOR,Movie,3,"Mar 27, 2020",Unknown,"Dentsu, Fuji TV, Nitroplus, Sony Music Entertainment, TOHO animation, MAGNET",Unknown,Production I.G,Original,46 min. per ep.,R - 17+ (violence & profanity),698.0,2235,51306,108,1727,26403,667,267,22242,1942.0,3892.0,7279.0,4379.0,1296.0,485.0,212.0,86.0,30.0,34.0,46.0,"Mar 27, 2020","Mar 27, 2020",2020-03-27,2020-03-27
40861,Hakumei no Tsubasa,7.61,"Action, Adventure, Comedy, Kids, Fantasy",Pokemon:Twilight Wings,薄明の翼,ONA,7,"Jan 15, 2020 to Aug 6, 2020",Unknown,Unknown,Unknown,"Studio Colorido, FILMONY",Game,6 min. per ep.,PG - Children,1252.0,4543,12163,69,1656,7742,379,222,2164,586.0,905.0,2167.0,2053.0,688.0,218.0,47.0,29.0,12.0,16.0,6.0,"Jan 15, 2020","Aug 6, 2020",2020-01-15,2020-08-06
40873,Granblue Fantasy The Animation Season 2 Extras,6.58,"Adventure, Fantasy",Unknown,グランブルーファンタジー The Animation Season 2 Extra,Special,2,"Mar 28, 2020 to Aug 26, 2020",Unknown,Unknown,Unknown,MAPPA,Game,23 min. per ep.,PG-13 - Teens 13 or older,5480.0,5580,7281,5,276,3787,97,63,3058,114.0,110.0,316.0,895.0,727.0,343.0,81.0,30.0,16.0,14.0,23.0,"Mar 28, 2020","Aug 26, 2020",2020-03-28,2020-08-26
40879,Love Live! Nijigasaki Gakuen School Idol Doukoukai,7.62,"Music, Slice of Life, School",Unknown,ラブライブ! 虹ヶ咲学園スクールアイドル同好会,TV,13,"Oct 3, 2020 to Dec 26, 2020",Fall 2020,"Bushiroad, Kadokawa, Bandai Namco Arts",Funimation,Sunrise,Other,24 min. per ep.,PG-13 - Teens 13 or older,1220.0,2544,39832,699,7576,13467,1160,1313,16316,2018.0,2054.0,3598.0,3278.0,1574.0,762.0,283.0,94.0,61.0,97.0,24.0,"Oct 3, 2020","Dec 26, 2020",2020-10-03,2020-12-26
40880,Kiratto Pri☆chan Season 3,6.51,"Music, Slice of Life, Comedy, Magic, Shoujo",Unknown,キラッとプリ☆チャン シーズン3,TV,Unknown,"Apr 5, 2020 to ?",Spring 2020,syn Sophia,Unknown,Tatsunoko Production,Game,24 min.,PG - Children,5867.0,10269,1102,3,308,0,40,104,650,22.0,15.0,16.0,17.0,15.0,14.0,8.0,2.0,5.0,7.0,24.0,"Apr 5, 2020",,2020-04-05,
